"","uid_max","visitor_access_level","total_days","missing","other web sites","search engines","social networks","typed/bookmarked","Purchase.IDs","Referrer.Type","product"
"1182","1147469",0,1,0,0,0,0,0,"D6102952","missing","Digital Only"
"1183","1147471",1,11,12,0,1,0,0,"D6271548","other web sites","Digital Only"
"1184","1147472",1,1,0,0,0,0,0,"D6103041","social networks","Digital Only"
"1185","1147482",0,1,0,0,0,0,0,"D6103080","missing","Digital Only"
"1186","1147496",0,1,0,0,1,0,0,"D6103144","other web sites","Digital Only"
"1187","1147498",0,1,0,0,0,0,0,"D6103169","search engines","Digital Only"
"1188","1147499",0,1,0,0,0,0,0,"D6103171","social networks","Digital Only"
"1189","1147513",3,1,0,0,1,0,0,"D6103219","social networks","Digital Only"
"1190","1147514",1,6,2,0,0,0,5,"D6295020","typed/bookmarked","Digital Only"
"1191","1147529",0,1,0,0,0,0,1,"D6103287","search engines","Digital Only"
"1192","1147533",0,1,0,0,0,0,0,"D6103352","search engines","Digital Only"
"1193","1147536",0,1,0,0,0,0,0,"D6103386","missing","Digital Only"
"1194","1147540",1,2,1,0,1,0,0,"D6104015","other web sites","Digital Only"
"1195","1147568",0,1,0,0,0,0,0,"D6103520","search engines","Digital Only"
"1196","1147572",1,4,1,0,4,0,3,"D6224327","typed/bookmarked","Health Pulse"
"1197","1147583",0,1,0,0,0,0,0,"D6103664","typed/bookmarked","Digital Only"
"1198","1147597",0,1,0,0,0,0,0,"D6103753","social networks","Digital Only"
"1199","1147599",0,1,0,0,0,0,0,"D6103819","search engines","Digital Only"
"1200","1147610",0,1,0,0,0,0,0,"D6103882","typed/bookmarked","Digital Only"
"1201","1147650",1,1,0,0,0,0,0,"D6103960","typed/bookmarked","Digital Only"
"1202","1147668",0,1,0,0,0,0,0,"D6107670","other web sites","Digital Only"
"1203","1147672",1,1,0,0,0,0,1,"D6107689","search engines","Digital Only"
"1204","1147684",0,1,0,0,0,0,0,"D6107752","missing","Digital and Print"
"1205","1147690",0,1,0,0,0,0,0,"D6107829","typed/bookmarked","Digital Only"
"1206","1147695",0,1,0,0,0,0,0,"D6107838","typed/bookmarked","Digital Only"
"1207","1147703",1,3,0,0,0,0,2,"D6108992","typed/bookmarked","Digital and Print"
"1208","1147724",0,1,0,0,0,0,0,"D6107948","typed/bookmarked","Digital and Print"
"1209","1147741",0,1,0,0,0,0,0,"D6108001","search engines","Health Pulse"
"1210","1147745",0,1,0,0,0,0,0,"D6108015","search engines","Digital and Print"
"1211","1147763",1,2,0,0,1,0,2,"D6108852","search engines","Health Pulse"
"1212","1147787",0,1,0,0,0,0,0,"D6108662","typed/bookmarked","Digital Only"
"1213","1147790",0,1,0,0,0,1,0,"D6108690","search engines","Digital Only"
"1214","1147792",1,1,0,0,0,0,0,"D6108703","typed/bookmarked","Digital Only"
"1215","1147794",0,1,0,0,0,0,0,"D6108710","search engines","Digital Only"
"1216","1147795",0,1,0,0,0,0,0,"D6108724","typed/bookmarked","Digital Only"
"1217","1147797",1,1,1,0,0,0,0,"D6108731","other web sites","Health Pulse"
"1218","1147811",0,1,0,0,0,0,0,"D6108773","typed/bookmarked","Digital Only"
"1219","1147815",1,1,0,0,0,0,0,"D6108779","search engines","Digital and Print"
"1220","1147845",0,1,0,0,0,0,0,"D6108914","typed/bookmarked","Digital Only"
"1221","1147853",0,1,0,0,0,0,0,"D6108977","search engines","Digital Only"
"1222","1147856",1,1,0,0,0,0,0,"D6225717","search engines","Digital Only"
"1223","1147860",0,1,0,0,0,0,0,"D6108983","search engines","Digital Only"
"1224","1147863",1,1,1,0,0,0,0,"D6108993","search engines","Digital Only"
"1225","1147864",1,1,0,0,0,0,0,"D6109006","typed/bookmarked","Digital Only"
"1226","1147870",0,1,0,0,0,0,0,"D6109109","missing","Digital Only"
"1227","1147885",0,1,0,0,0,0,0,"D6109174","typed/bookmarked","Digital Only"
"1228","1147912",0,1,0,0,0,0,0,"D6109544","social networks","Digital Only"
"1229","1147916",1,3,0,0,0,0,2,"D6183354","typed/bookmarked","Digital Only"
"1230","1147922",0,1,0,0,0,0,0,"D6109703","search engines","Digital Only"
"1231","1147930",0,1,0,0,1,0,0,"D6109726","other web sites","Digital Only"
"1232","1147946",0,1,0,0,0,0,0,"D6109833","search engines","Digital Only"
"1233","1147947",0,1,0,0,0,0,0,"D6109834","search engines","Digital Only"
"1234","1147962",1,1,0,0,0,0,0,"D6153259","typed/bookmarked","Digital Only"
"1235","1148000",1,3,0,0,1,0,1,"D6182558","missing","Digital Only"
"1236","1148005",0,1,0,0,0,0,0,"D6153403","search engines","Digital Only"
"1237","1148010",1,11,0,1,0,0,12,"D6323524","missing","Digital Only"
"1238","1148015",1,2,0,0,3,0,1,"D6154495","typed/bookmarked","Digital Only"
"1239","1148016",1,2,0,0,0,0,1,"D6165727","typed/bookmarked","Digital Only"
"1240","1148020",1,1,0,0,0,0,0,"D6154111","typed/bookmarked","Digital Only"
"1241","1148031",0,1,0,1,1,0,0,"D6154153","search engines","Digital Only"
"1242","1148035",3,1,0,0,0,0,0,"D6154195","typed/bookmarked","Digital Only"
"1243","1148041",0,1,0,0,0,0,0,"D6154205","social networks","Digital Only"
"1244","1148055",1,1,0,0,0,0,0,"D6154295","social networks","Digital Only"
"1245","1148057",0,1,0,0,0,0,0,"D6154303","typed/bookmarked","Digital Only"
"1246","1148060",0,1,0,1,1,0,0,"D6154359","search engines","Digital Only"
"1247","1148073",1,3,1,0,1,0,0,"D6204704","typed/bookmarked","Digital Only"
"1248","1148076",0,1,0,0,0,0,1,"D6154437","search engines","Digital Only"
"1249","1148106",3,1,0,0,1,0,0,"D6154497","typed/bookmarked","Digital Only"
"1250","1148114",0,1,0,0,0,0,0,"D6154516","search engines","Digital Only"
"1251","1148116",0,1,0,0,0,0,0,"D6154528","search engines","Health Pulse"
"1252","1148121",3,12,0,0,1,0,12,"D6308357","typed/bookmarked","Digital Only"
"1253","1148132",0,1,0,0,0,0,0,"D6154565","other web sites","Health Pulse"
"1254","1148153",0,1,0,0,0,0,0,"D6154599","typed/bookmarked","Health Pulse"
"1255","1148193",1,2,0,0,2,0,1,"D6258965","search engines","Digital Only"
"1256","1148207",0,1,0,0,0,0,0,"D6157540","search engines","Digital Only"
"1257","1148237",0,1,0,0,0,0,0,"D6161225","search engines","Digital Only"
"1258","1148253",0,1,0,0,0,0,0,"D6161302","other web sites","Health Pulse"
"1259","1148264",1,5,0,0,1,0,3,"D6176143","search engines","Digital Only"
"1260","1148277",3,1,0,0,0,0,0,"D6161356","search engines","Digital Only"
"1261","1148283",0,1,0,0,0,0,0,"D6161434","search engines","Digital Only"
"1262","1148295",0,1,0,0,0,0,0,"D6161453","typed/bookmarked","Digital Only"
"1263","1148311",0,1,0,0,0,0,0,"D6161505","social networks","Digital Only"
"1264","1148315",0,1,0,0,0,0,0,"D6161509","typed/bookmarked","Digital Only"
"1265","1148318",0,1,0,0,0,0,0,"D6161584","search engines","Digital Only"
"1266","1148346",1,1,0,0,0,0,0,"D6161721","social networks","Digital Only"
"1267","1148353",3,1,0,0,0,0,1,"D6164051","typed/bookmarked","Digital Only"
"1268","1148429",1,1,0,0,0,0,0,"D6165850","typed/bookmarked","Digital Only"
"1269","1148435",1,1,0,0,0,0,1,"D6165933","search engines","Digital Only"
"1270","1148438",1,4,0,0,1,0,2,"D6214410","typed/bookmarked","Digital Only"
"1271","1148473",1,1,0,0,0,0,0,"D6171070","search engines","Digital Only"
"1272","1148479",0,1,0,0,0,0,0,"D6171077","social networks","Digital Only"
"1273","1148528",0,1,0,0,0,0,0,"D6171155","missing","Digital Only"
"1274","1148544",0,1,0,0,0,0,0,"D6171191","search engines","Digital Only"
"1275","1148562",1,4,0,0,1,0,4,"D6246350","typed/bookmarked","Digital Only"
"1276","1148569",3,29,5,0,1,0,40,"D6340721","typed/bookmarked","Health Pulse"
"1277","1148570",1,1,0,0,0,0,0,"D6171223","search engines","Digital Only"
"1278","1148575",0,1,0,0,0,0,0,"D6171809","typed/bookmarked","Digital Only"
"1279","1148583",0,1,0,0,0,0,0,"D6171821","typed/bookmarked","Health Pulse"
"1280","1148598",1,1,0,0,0,0,1,"D6174197","other web sites","Digital Only"
"1281","1148599",0,1,0,0,0,0,0,"D6174199","typed/bookmarked","Digital and Print"
"1282","1148600",0,1,0,0,0,0,0,"D6174201","search engines","Digital and Print"
"1283","1148623",0,1,0,0,0,0,0,"D6174313","social networks","Health Pulse"
"1284","1148628",1,6,0,0,1,0,5,"D6286378","typed/bookmarked","Digital and Print"
"1285","1148637",0,1,0,0,0,0,0,"D6174421","missing","Digital Only"
"1286","1148644",0,1,0,0,0,0,0,"D6174444","typed/bookmarked","Health Pulse"
"1287","1148646",1,1,0,0,0,0,0,"D6174446","search engines","Digital Only"
"1288","1148651",1,4,0,0,1,0,7,"D6205011","search engines","Digital Only"
"1289","1148652",1,1,0,0,1,0,0,"D6174464","typed/bookmarked","Digital Only"
"1290","1148655",1,1,0,0,0,0,0,"D6174465","typed/bookmarked","Digital Only"
"1291","1148657",0,1,0,0,0,0,1,"D6174463","search engines","Digital Only"
"1292","1148662",0,1,0,0,0,0,0,"D6174539","search engines","Digital Only"
"1293","1149153",0,1,0,0,0,0,0,"D6174590","missing","Health Pulse"
"1294","1149157",1,1,0,0,0,0,0,"D6174599","typed/bookmarked","Digital Only"
"1295","1149162",1,1,0,0,0,0,0,"D6174613","search engines","Digital Only"
"1296","1149177",1,8,0,0,1,0,8,"D6314586","typed/bookmarked","Digital Only"
"1297","1149183",0,1,0,0,0,0,0,"D6174667","other web sites","Digital Only"
"1298","1149202",0,1,0,0,0,0,0,"D6175988","search engines","Digital Only"
"1299","1149218",0,1,0,0,0,0,0,"D6176076","search engines","Digital Only"
"1300","1149230",1,5,1,0,0,1,6,"D6224899","typed/bookmarked","Digital and Print"
"1301","1149238",0,1,0,0,0,0,0,"D6176660","search engines","Health Pulse"
"1302","1149260",1,2,0,0,1,0,0,"D6260069","typed/bookmarked","Digital Only"
"1303","1149266",0,1,0,0,0,0,1,"D6176846","search engines","Digital and Print"
"1304","1149289",0,1,0,0,0,0,0,"D6177001","search engines","Digital Only"
"1305","1149290",1,1,0,0,0,0,0,"D6177002","typed/bookmarked","Print Only"
"1306","1149294",3,1,0,0,1,0,0,"D6214906","missing","Digital Only"
"1307","1149306",3,1,0,0,0,0,1,"D6182569","typed/bookmarked","Digital Only"
"1308","1149317",0,1,0,0,0,0,0,"D6182653","social networks","Digital and Print"
"1309","1149320",0,1,0,0,0,1,0,"D6182658","search engines","Digital Only"
"1310","1149321",1,7,0,0,1,0,7,"D6246334","typed/bookmarked","Digital Only"
"1311","1149332",3,1,0,1,0,0,0,"D6182749","typed/bookmarked","Digital Only"
"1312","1149342",0,1,0,0,0,0,0,"D6182815","search engines","Digital Only"
"1313","1149343",0,1,0,0,0,0,0,"D6182832","social networks","Digital Only"
"1314","1149347",0,1,0,0,0,0,0,"D6182885","search engines","Digital Only"
"1315","1149348",0,1,0,0,0,0,1,"D6182886","other web sites","Digital Only"
"1316","1149350",0,1,0,0,0,0,1,"D6182903","search engines","Digital Only"
"1317","1149369",1,3,0,0,0,0,3,"D6225058","typed/bookmarked","Digital Only"
"1318","1149386",0,1,0,0,0,0,0,"D6183172","search engines","Digital Only"
"1319","1149387",0,1,0,0,0,0,0,"D6183186","typed/bookmarked","Digital Only"
"1320","1149863",3,8,0,0,0,0,7,"D6320583","typed/bookmarked","Digital and Print"
"1321","1150079",1,5,1,1,0,0,8,"D6274561","typed/bookmarked","Digital Only"
"1322","1150098",1,1,0,0,0,0,0,"D6183221","search engines","Digital Only"
"1323","1150107",1,1,0,0,0,0,0,"D6183238","typed/bookmarked","Health Pulse"
"1324","1150109",1,1,0,0,0,0,0,"D6183251","typed/bookmarked","Digital Only"
"1325","1150132",0,1,0,0,0,0,0,"D6183316","search engines","Digital Only"
"1326","1150143",0,1,0,0,0,0,0,"D6183350","typed/bookmarked","Digital Only"
"1327","1150152",1,2,0,0,1,0,1,"D6207532","typed/bookmarked","Digital Only"
"1328","1150153",0,1,0,0,0,0,0,"D6183397","typed/bookmarked","Digital Only"
"1329","1150196",0,1,0,0,0,0,1,"D6204603","search engines","Digital Only"
"1330","1150197",0,1,0,0,0,0,0,"D6204606","typed/bookmarked","Health Pulse"
"1331","1150210",1,2,0,0,0,0,1,"D6224042","search engines","Health Pulse"
"1332","1150321",0,1,0,0,0,0,1,"D6204895","other web sites","Digital Only"
"1333","1150378",1,2,1,0,0,0,0,"D6225818","typed/bookmarked","Digital Only"
"1334","1150400",0,1,0,0,0,0,0,"D6207485","search engines","Digital Only"
"1335","1150428",1,2,0,0,0,0,1,"D6320580","typed/bookmarked","Digital Only"
"1336","1150454",1,3,0,1,0,0,1,"D6284505","typed/bookmarked","Digital Only"
"1337","1150623",1,1,0,0,0,0,0,"D6214421","typed/bookmarked","Digital Only"
"1338","1150626",1,1,0,0,0,0,0,"D6214454","social networks","Digital and Print"
"1339","1150634",1,1,0,0,0,0,0,"D6214459","typed/bookmarked","Digital Only"
"1340","1150647",1,10,0,0,1,0,9,"D6313649","missing","Digital Only"
"1341","1150649",0,1,0,0,0,0,0,"D6214528","missing","Health Pulse"
"1342","1150664",0,1,0,0,0,0,0,"D6214720","typed/bookmarked","Digital Only"
"1343","1150688",1,1,0,0,0,0,0,"D6214778","social networks","Digital Only"
"1344","1150693",1,1,0,0,0,0,0,"D6214791","search engines","Digital Only"
"1345","1150696",1,1,0,0,0,0,0,"D6258571","typed/bookmarked","Digital Only"
"1346","1150702",0,1,0,0,0,0,0,"D6214797","typed/bookmarked","Digital Only"
"1347","1150711",1,1,0,1,0,0,0,"D6214831","social networks","Digital Only"
"1348","1150764",1,1,0,0,0,0,0,"D6214901","typed/bookmarked","Digital Only"
"1349","1150775",0,1,0,0,0,0,0,"D6214903","search engines","Digital Only"
"1350","1150806",0,1,0,0,0,0,0,"D6216190","search engines","Digital Only"
"1351","1150812",0,1,1,1,0,0,0,"D6216211","search engines","Digital and Print"
"1352","1150826",0,1,0,0,0,0,0,"D6216237","search engines","Digital Only"
"1353","1150868",0,1,0,0,0,0,0,"D6216720","typed/bookmarked","Health Pulse"
"1354","1150873",1,1,0,0,0,0,0,"D6216853","typed/bookmarked","Digital Only"
"1355","1150880",0,1,0,0,0,0,0,"D6216868","typed/bookmarked","Digital Only"
"1356","1150888",0,1,0,0,0,0,0,"D6216883","search engines","Digital Only"
"1357","1150908",1,1,0,0,0,0,1,"D6216957","search engines","Digital Only"
"1358","1150921",3,1,0,0,0,0,1,"D6223812","typed/bookmarked","Digital Only"
"1359","1150942",0,1,0,0,1,0,0,"D6216987","other web sites","Digital Only"
"1360","1150949",0,1,0,0,0,0,0,"D6217001","search engines","Digital Only"
"1361","1150951",0,1,0,0,0,0,0,"D6216999","social networks","Digital Only"
"1362","1151014",1,1,0,0,0,0,0,"D6223894","typed/bookmarked","Digital Only"
"1363","1151015",0,1,0,0,0,0,0,"D6223902","typed/bookmarked","Digital Only"
"1364","1151020",1,6,0,0,0,1,5,"D6321969","typed/bookmarked","Digital Only"
"1365","1151063",0,1,0,0,0,0,0,"D6225264","search engines","Digital Only"
"1366","1151094",0,1,0,0,0,0,0,"D6224182","typed/bookmarked","Digital Only"
"1367","1151132",0,1,0,0,0,0,0,"D6224296","typed/bookmarked","Digital Only"
"1368","1151157",1,1,0,0,0,0,0,"D6224353","typed/bookmarked","Digital Only"
"1369","1151182",0,1,0,0,0,0,0,"D6224816","typed/bookmarked","Digital Only"
"1370","1151198",1,2,1,0,1,0,0,"D6227990","typed/bookmarked","Digital Only"
"1371","1151237",0,1,0,0,0,0,0,"D6225172","social networks","Digital Only"
"1372","1151251",1,3,0,0,0,0,2,"D6284470","typed/bookmarked","Digital Only"
"1373","1151254",1,1,0,0,0,0,1,"D6225238","search engines","Digital Only"
"1374","1151293",0,1,0,0,0,0,0,"D6225413","typed/bookmarked","Digital Only"
"1375","1151369",0,1,0,0,0,0,0,"D6234724","search engines","Digital Only"
"1376","1151380",1,1,0,0,0,0,0,"D6225543","typed/bookmarked","Digital Only"
"1377","1151392",3,1,1,0,1,0,1,"D6225689","search engines","Digital Only"
"1378","1151401",0,1,0,0,0,0,0,"D6225579","search engines","Digital Only"
"1379","1151494",3,1,0,0,1,0,1,"D6225713","search engines","Digital Only"
"1380","1151518",0,1,0,0,0,0,1,"D6225729","search engines","Digital Only"
"1381","1151545",1,4,0,0,1,0,3,"D6269601","typed/bookmarked","Digital and Print"
"1382","1151590",3,1,0,0,1,0,1,"D6225983","search engines","Digital Only"
"1383","1151591",3,3,1,0,1,0,2,"D6246351","search engines","Digital Only"
"1384","1151598",1,2,0,0,0,0,2,"D6233870","typed/bookmarked","Digital Only"
"1385","1151606",0,1,0,0,1,0,0,"D6226015","other web sites","Digital Only"
"1386","1151614",0,1,0,0,0,0,0,"D6226031","search engines","Digital Only"
"1387","1151641",0,1,0,0,0,0,0,"D6226449","typed/bookmarked","Digital Only"
"1388","1151659",0,1,1,0,0,0,0,"D6226503","other web sites","Digital Only"
"1389","1151673",1,1,0,0,0,0,0,"D6226653","typed/bookmarked","Digital Only"
"1390","1151678",3,1,0,0,1,0,0,"D6226658","social networks","Digital Only"
"1391","1151682",1,1,0,0,0,0,0,"D6226668","typed/bookmarked","Digital Only"
"1392","1151688",1,2,0,1,0,0,0,"D6227326","typed/bookmarked","Digital Only"
"1393","1151711",1,2,0,0,2,2,0,"D6227233","search engines","Digital Only"
"1394","1151734",0,1,0,0,0,0,0,"D6226816","typed/bookmarked","Digital and Print"
"1395","1151808",0,1,0,0,0,0,0,"D6227184","search engines","Digital Only"
"1396","1151814",1,2,0,0,1,0,0,"D6233594","typed/bookmarked","Digital and Print"
"1397","1151818",1,3,3,0,0,0,1,"D6263343","missing","Digital and Print"
"1398","1151820",1,2,0,0,0,1,1,"D6258907","search engines","Digital Only"
"1399","1151832",1,1,0,0,0,0,0,"D6227287","typed/bookmarked","Health Pulse"
"1400","1151892",1,1,0,0,0,0,0,"D6227751","search engines","Health Pulse"
"1401","1151990",1,5,0,1,1,0,3,"D6294991","typed/bookmarked","Digital Only"
"1402","1152005",1,1,0,0,0,0,0,"D6228005","search engines","Digital Only"
"1403","1152009",0,1,0,0,0,0,0,"D6228009","other web sites","Digital Only"
"1404","1152027",0,1,0,0,0,0,0,"D6233592","typed/bookmarked","Health Pulse"
"1405","1152077",0,1,0,0,0,0,0,"D6233688","missing","Health Pulse"
"1406","1152118",0,1,0,0,0,0,0,"D6233842","typed/bookmarked","Digital Only"
"1407","1152126",0,1,0,0,0,0,0,"D6233878","typed/bookmarked","Digital Only"
"1408","1152133",0,1,0,0,0,0,1,"D6233896","typed/bookmarked","Digital Only"
"1409","1152140",1,2,0,0,1,0,0,"D6286636","other web sites","Digital Only"
"1410","1152141",0,1,0,0,0,0,0,"D6233912","search engines","Digital Only"
"1411","1152180",1,3,0,0,0,0,2,"D6237699","typed/bookmarked","Digital Only"
"1412","1152195",0,1,0,0,0,0,0,"D6234059","search engines","Digital and Print"
"1413","1152202",0,1,0,0,0,0,0,"D6234069","search engines","Digital Only"
"1414","1152220",1,1,0,0,0,0,1,"D6234088","missing","Digital Only"
"1415","1152234",1,1,0,0,0,0,0,"D6234103","typed/bookmarked","Digital Only"
"1416","1152256",1,4,0,1,1,0,5,"D6295202","social networks","Digital Only"
"1417","1152278",0,1,0,0,0,0,0,"D6234417","typed/bookmarked","Digital Only"
"1418","1152367",0,1,0,0,0,0,0,"D6234700","typed/bookmarked","Digital Only"
"1419","1152384",0,1,0,0,0,0,0,"D6234787","search engines","Digital Only"
"1420","1152425",0,1,0,0,0,0,0,"D6234927","typed/bookmarked","Digital Only"
"1421","1152445",0,1,0,0,0,0,0,"D6234970","typed/bookmarked","Digital Only"
"1422","1152446",0,1,0,0,0,0,0,"D6234971","search engines","Digital Only"
"1423","1152461",0,1,0,0,0,0,0,"D6235019","typed/bookmarked","Digital Only"
"1424","1152467",3,1,0,0,0,0,1,"D6235023","other web sites","Digital Only"
"1425","1152503",1,1,0,0,0,0,1,"D6240392","typed/bookmarked","Digital Only"
"1426","1152514",3,1,0,0,0,0,2,"D6240388","typed/bookmarked","Digital Only"
"1427","1152557",0,1,0,0,0,0,0,"D6244562","search engines","Digital Only"
"1428","1152599",0,1,0,0,0,0,1,"D6244612","search engines","Digital Only"
"1429","1152605",0,1,0,0,0,0,0,"D6244618","social networks","Digital Only"
"1430","1152626",0,1,0,0,0,0,1,"D6244634","search engines","Digital Only"
"1431","1152635",3,1,0,0,0,0,1,"D6245999","typed/bookmarked","Digital Only"
"1432","1152637",0,1,0,0,0,0,0,"D6246272","search engines","Digital Only"
"1433","1152646",3,1,0,0,0,0,1,"D6246274","search engines","Digital Only"
"1434","1152661",0,1,0,0,0,0,0,"D6246336","missing","Digital Only"
"1435","1152667",0,1,0,0,0,0,0,"D6246362","typed/bookmarked","Digital Only"
"1436","1152680",0,1,0,0,0,0,0,"D6246504","missing","Digital Only"
"1437","1152691",0,1,0,0,0,0,0,"D6246523","social networks","Digital Only"
"1438","1152705",0,1,0,0,0,0,0,"D6246622","typed/bookmarked","Digital Only"
"1439","1152714",0,1,0,0,0,0,0,"D6246651","search engines","Digital Only"
"1440","1152719",0,1,0,0,0,0,0,"D6246665","typed/bookmarked","Digital Only"
"1441","1152724",0,1,0,0,0,0,0,"D6260266","other web sites","Digital Only"
"1442","1152737",0,1,0,0,0,0,0,"D6246716","other web sites","Digital Only"
"1443","1152760",3,2,0,0,1,0,2,"D6247083","missing","Digital Only"
"1444","1152762",0,1,0,0,0,0,0,"D6246798","social networks","Digital Only"
